source_path,destination_path,sha256,classification,licence,reason,reviewer_date,included_public_repo,status
python/kswitch/local_pdp/evaluator.py,python/kswitch/local_pdp/evaluator.py,823154fdfaa090f12895a6f23551842b539d3eace586b5cad550def9b4202b3f,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/models.py,python/kswitch/models.py,abd8fd4b7c1392b7500925e09ac2e35a427e7ec50c60a02e3655a2d9bbace113,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/policy.py,python/kswitch/policy.py,91b84873d694c76f1633444af73714c9d98a19367db1610eb9afcc0306a7cc3e,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/revocation/__init__.py,python/kswitch/revocation/__init__.py,9e89b8e624b7f13f1e025ecbd7711e2b377f083ca733290e09ad6fbe2bfd3dcc,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/revocation/cache.py,python/kswitch/revocation/cache.py,9ba3ca8c0a45fcf8d18d6d902a6af3f62a4b3f64d9d4e58740592893c8e8312b,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/revocation/sync.py,python/kswitch/revocation/sync.py,6b09d03a248eb10465484ef11c378263b75b86208e12b54702458a3be216bb9b,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/sdk_adapter/__init__.py,python/kswitch/sdk_adapter/__init__.py,dd12057ca985ccc71f16295c9895b01b678ff900c7bffc4aa80d242f46789de8,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/sdk_adapter/openai_agents.py,python/kswitch/sdk_adapter/openai_agents.py,27eea0f08b446dc026fd92e0b77dc9922a6152da2a6fd29980a553082956532f,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/service.py,python/kswitch/service.py,ba22747bfd8a44eab7ae5646fbd72d965dd26b959b3e6fe2cecd95055b95106c,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/spire.py,python/kswitch/spire.py,4430b6a8a8df79523a1b46129e19533034deab3bd51361c576e7f2ed2b86fc87,sdk-workload-identity-helper,Apache-2.0 candidate subject to company approval,Workload identity helper used by applications to obtain or format workload-bound assertions.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/tokens/__init__.py,python/kswitch/tokens/__init__.py,53c3c8f7f35076771de7788ff9542eedcd18b3077a2e06a4a2adac39d17f7316,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/tokens/issuer.py,python/kswitch/tokens/issuer.py,a1ee5540a3cc56455fbe38ca2f9249d5ad14878674f1fcbce7c3a3d88cc39d35,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/tokens/validator.py,python/kswitch/tokens/validator.py,2e823f4732f4459887ba5368126e5cd96ccdc510bed7a9e8b26f2cb99ca9419c,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
python/kswitch/wimse.py,python/kswitch/wimse.py,de3d56ac73bf2db305b2519c0c79dea88eb549091d287b17f5f0fe72ef8700d4,sdk-workload-identity-helper,Apache-2.0 candidate subject to company approval,Workload identity helper used by applications to obtain or format workload-bound assertions.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/audit/emitter.ts,typescript/src/audit/emitter.ts,12faf895d6c6c09bd95c5cc0870aad9271e07c1aff69cb8d8da9023e632562f9,sdk-audit-client-helper,Apache-2.0 candidate subject to company approval,Client-side audit event construction and sender helper.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/audit/sender.ts,typescript/src/audit/sender.ts,d6f1445872e297490064f4d7b34f226a1695df9c8b3011e36ffa3f4cb1e5e161,sdk-audit-client-helper,Apache-2.0 candidate subject to company approval,Client-side audit event construction and sender helper.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/auth.ts,typescript/src/auth.ts,404687c4cc7d97afe806f07e3a83dc39f8deb43c3234870f3ac651aedd69be6b,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/authzen.ts,typescript/src/authzen.ts,35e0675f70517d0d62722cc6c37a6d48210128651a485f5cb5ddf375b8153a49,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/bundle/local_cache.ts,typescript/src/bundle/local_cache.ts,9ea9eeae070aa4fd20d7a71163a57523a11eaaed5344563647b704521bae6057,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/catalog.ts,typescript/src/catalog.ts,f86af3eaf699a97b18a296015d825e5fb30cf2bc642d52995b4fea904005aea4,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/client.ts,typescript/src/client.ts,27c3886881f56f781c1806a50c95ac51c37c6d9a1861a07e375c9beb64af46d4,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/compliance.ts,typescript/src/compliance.ts,83cfd2b18ffe8491f81e0afde08047bc268c4d1b8a7ec56bfcf6261ca7e5e8f6,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/context/local_cache.ts,typescript/src/context/local_cache.ts,57833d11bfd40fa53de7587b9faffe331710af8c4e0c0fbb6a85513e37c4a194,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/denyReason.ts,typescript/src/denyReason.ts,69d9c513c3ac3c8d0889f0765e7555adf45353995f6c883d9e59c7076127da35,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/enforcement.ts,typescript/src/enforcement.ts,75fa5969e1174a2983d5d4fcf45960d1d364e33df60a97ddf83dc1438eda63bd,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/errors.ts,typescript/src/errors.ts,7c341960c2a31788f180f8447c5c09f6e8112306845cf28d4f65ea9515db03b0,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/events.ts,typescript/src/events.ts,fbfbd18ac2dca9bdd9c124d6e155dc52e16ebbb02c276998386abbdf95bc579e,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/governance.ts,typescript/src/governance.ts,58b5b8961449e35d1756f8d4d5990335bfb3155e8fbd280943658d15e9f8c938,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/identity.ts,typescript/src/identity.ts,f4224a8227faceab59857a8b119564ca4eaad9d51b80f702959d6f1f678d685d,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/index.ts,typescript/src/index.ts,2397cefcc8783d1a3388a6f7d4116c2389e956a47f6bd71b5d064d2875076e58,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/interceptor.ts,typescript/src/interceptor.ts,27493d794dcf795588a6b27d081095f74f89f992f6eb6a6ec73c34af7d1928fc,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/killswitch.ts,typescript/src/killswitch.ts,1f497940e5c573397679b4f8b3577ad1466195e877482e6c7cab068ce954f171,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/local_pdp/evaluator.ts,typescript/src/local_pdp/evaluator.ts,cb7dffe834785079fd886aa11c10409c5182ca5b3bf4ddf9ffc11a3661ca07a5,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/local_pdp/types.ts,typescript/src/local_pdp/types.ts,a4513f045137de01795051ef2f6bafa4d814e71029cac7da407f2acf97b20f31,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/policy.ts,typescript/src/policy.ts,9472e5cde473711dda3c34a07fae17143039f43e46e0485dffd94b28d9c9867e,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/revocation/cache.ts,typescript/src/revocation/cache.ts,2b56735e27d68722519d28d2a5c5e25facf40e0f1dc4beea0319be82bb5b706f,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/revocation/sync.ts,typescript/src/revocation/sync.ts,98cc353237b01f05aae851dab3c89a50734045dc94e3daa9c72013a0f3b6af76,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/service.ts,typescript/src/service.ts,454962dd317a2faaeaaaea82ecdc65c004603a0182e6a23935538b71f3c172a4,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/spire.ts,typescript/src/spire.ts,0c329a89b3b23d9d9de6347288c7df1ec7e6338cce2b0e00f47df957c52f4c26,sdk-workload-identity-helper,Apache-2.0 candidate subject to company approval,Workload identity helper used by applications to obtain or format workload-bound assertions.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/tokens/index.ts,typescript/src/tokens/index.ts,80c3acba6ee3088b0b9d3b430b75167a01ccfe94b1cf507954b441534557be8f,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/tokens/issuer.ts,typescript/src/tokens/issuer.ts,cd0a4f030f912fd2e3da1c57fa8dc65cfe60df29b33004d03592aeed974c4e93,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/tokens/validator.ts,typescript/src/tokens/validator.ts,2142cfee9fd24a52aebb0c7e7b8e752021b923d735b67a5fd25b05ae47db010a,sdk-developer-runtime-helper,Apache-2.0 candidate subject to company approval,"SDK-side helper for local developer evaluation, cache, revocation, or execution-token flows; not the commercial control-plane compiler or managed enforcement service.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/types.ts,typescript/src/types.ts,f42f2ce0bcc33260e7c73b8eefd21314c8e39e286de7b5e1c47eee82a2946c44,sdk-client-api-surface,Apache-2.0 candidate subject to company approval,"Thin client, model, option, error, framework adapter, or API helper intended for public SDK use.",engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
typescript/src/wimse.ts,typescript/src/wimse.ts,9f73ae7b17558ebe22ba30604cb3025933b93cf7ff0748c357505008b4718935,sdk-workload-identity-helper,Apache-2.0 candidate subject to company approval,Workload identity helper used by applications to obtain or format workload-bound assertions.,engineering-review-2026-06-21,true,ENGINEERING_CLASSIFIED
